N,P,K,temperature,humidity,ph,rainfall,label
0.639423077,0.496416861,0.189511002,25.72180042,81.19666206,7.569454601,99.93100821,cotton
0.697802198,0.463214296,0.151035676,24.87663664,76.30050373,7.041065585,91.9223468,cotton
0.632183908,0.450314591,0.200082016,22.60612115,77.34264002,7.208795456,75.13617229,cotton
0.696808511,0.469900754,0.16026785,23.86814008,75.68339729,6.814341946,90.4547185,cotton
0.635294118,0.444911602,0.193785001,23.41022496,76.43836957,7.442217061,78.82199603,cotton
0.681564246,0.488016703,0.137896145,24.96440768,81.31677618,6.854558957,80.03995829,cotton
0.630681818,0.554519213,0.12451055,25.16820129,80.30351815,7.884550475,84.62419032,cotton
0.710659898,0.501707866,0.145543394,22.72767171,77.07598065,6.006085786,77.55176318,cotton
0.625,0.485133921,0.168480346,22.45145981,76.25674874,7.432043735,86.84998693,cotton
0.650793651,0.561487328,0.139631217,23.04920461,75.53835214,6.498052108,70.65644296,cotton
0.652439024,0.437463917,0.172188965,25.29250148,75.66653335,6.205263534,62.64174227,cotton
0.631016043,0.543738069,0.152864138,22.95604064,82.33733678,6.360812227,66.48339303,cotton
0.591954023,0.543697667,0.157543809,22.80213132,84.14668447,7.0466074339999984,91.6389565,cotton
0.636363636,0.572620615,0.160304571,23.54234715,75.98203329,7.947011366,84.12536744,cotton
0.658163265,0.514154997,0.159724557,24.41212325,80.80343786,6.281913857999999,98.60457373,cotton
0.620320856,0.553528512,0.161957852,22.94276687,75.37170612,6.114525877,67.08022574,cotton
0.644067797,0.451789736,0.177368615,25.53676123,81.13668716,6.7539780610000015,95.4262599,cotton
0.629807692,0.586394262,0.13696975,25.32023717,81.79475917,7.4250413160000015,83.46532547,cotton
0.636904762,0.515422317,0.147587509,22.426733,81.53480799,6.745104394,65.54475812,cotton
0.654255319,0.484659188,0.172426763,25.78544484,75.00539324,7.6411165689999985,91.39578861,cotton
0.602150538,0.491525719,0.194407585,25.68959532,77.90621048,6.470135478,66.19426787,cotton
0.668539326,0.542232941,0.124994071,22.14593688,82.85975490000001,7.091992365,60.65381719,cotton
0.625,0.572411028,0.150108197,25.07278712,82.50257909,6.520403794,93.51042684,cotton
0.62254902,0.534193042,0.196088702,22.21506982,76.17851932,6.127939627999999,70.40557612,cotton
0.656862745,0.553401588,0.151826892,23.9643129,76.59175937,7.994679507000001,76.13090645,cotton
0.668711656,0.453397122,0.150083832,25.40059227,76.53237965,7.524707577,62.51388670000001,cotton
0.606060606,0.540659191,0.13729685,23.7805123,83.03878838,7.827877817999999,66.26555904,cotton
0.650246305,0.546424985,0.158455591,24.16402322,76.7433897,6.436691764,61.94626051,cotton
0.62195122,0.423754608,0.194958748,25.31468463,77.91757121,5.907930899,72.82902109,cotton
0.645348837,0.466487002,0.176064059,22.60361557,80.35090459999998,6.135025006,88.57395505,cotton
0.639344262,0.573332798,0.128568714,22.9535715,78.71555832,6.044556594,99.75336197,cotton
0.693877551,0.435074394,0.18874386,22.74446976,80.41198458,7.59781958,90.07326633,cotton
0.644230769,0.572548277,0.143166915,23.80834611,83.91902605,6.691268104,70.97358303,cotton
0.61878453,0.571656702,0.122921896,25.46228792,81.56641891,6.1754923060000015,76.88582484,cotton
0.596590909,0.577511315,0.122003949,25.96779712,81.97904282,7.272316208999999,74.14169043,cotton
0.7,0.526126094,0.124401365,25.5308271,80.04662756,5.801047545,99.39557151,cotton
0.639593909,0.481985913,0.190641062,24.43847399,81.69801729,6.757457943,60.79645852,cotton
0.592178771,0.510210039,0.194317388,23.03887865,76.47039772,6.983395572999999,90.64770699,cotton
0.626943005,0.554897783,0.159343437,23.51308653,76.72621429,7.976889497999999,80.11272117,cotton
0.583783784,0.601455181,0.145903034,22.75805656,76.75768356,6.558902588,97.76600619,cotton
0.613756614,0.573109739,0.142328689,24.71252544,77.7293114,7.979090365,85.24963302,cotton
0.584795322,0.550499366,0.152112605,23.45969093,82.44777468,7.903528672999999,93.50153555,cotton
0.686170213,0.50857258,0.13400231,25.5503704,77.85055621,6.73210948,78.58488484,cotton
0.637837838,0.493912624,0.179808837,22.08458267,82.82904143,6.6916904760000016,67.06459777,cotton
0.632432432,0.463919232,0.195006861,24.68854799,78.51206972,7.839849298,69.31153566,cotton
0.684782609,0.441264306,0.160282678,25.84997269,84.16855231,6.61448588,77.03421249,cotton
0.652173913,0.555166523,0.14051057,22.46054478,75.40989245,7.456971816,71.85436078,cotton
0.625766871,0.531561149,0.13654142,23.65629976,77.52425987,7.2942193,74.8984994,cotton
0.632850242,0.571380932,0.161489408,22.00817088,81.83896111,7.762647875,92.23645249,cotton
0.666666667,0.491845783,0.139962773,24.32630461,80.13456404,6.363406102000001,69.45072055,cotton
0.647435897,0.474823998,0.145618114,22.92360984,82.68738535,7.63737841,92.91915074,cotton
0.61627907,0.514321522,0.163837594,23.43821725,78.63388824,6.2006719760000015,81.15072105,cotton
0.660818713,0.474364412,0.165713275,22.10718988,78.58320116,6.364729934,74.94136567,cotton
0.579545455,0.546176996,0.174783915,23.03814028,76.11021529,6.913678684,91.49697481,cotton
0.658682635,0.478246215,0.152612885,24.54795322,75.39752705,7.766259768999999,63.88079866,cotton
0.594444444,0.599553351,0.130988673,23.73868041,75.77503808,7.55606399,76.63669195,cotton
0.615384615,0.616530926,0.123782783,22.31871914,83.86129998,7.288377241,65.35747011,cotton
0.511494253,0.425244352,0.279878508,25.52468965,72.24850829,6.002524871,151.8869972,jute
0.441176471,0.360655243,0.262568461,26.59104992,82.94164078,6.033485257000001,161.2469997,jute
0.422818792,0.368380987,0.286287094,25.29781791,86.88705350000002,7.1219335789999985,196.6249511,jute
0.521212121,0.381967291,0.255091788,25.72100868,88.16513579,6.207459637,175.60866969999995,jute
0.542372881,0.392028651,0.295009615,23.58419277,72.00460848,6.090060478,190.4242157,jute
0.584795322,0.363408225,0.270018765,25.31042337,72.01364411,6.346715209,190.5577618,jute
0.440559441,0.35777141,0.28382015,23.41798979,85.08640476,6.661957897000001,185.7446728,jute
0.45751634,0.400537871,0.26116556,24.35564134,88.80391021,6.176860192,169.11680280000004,jute
0.403614458,0.439002527,0.302550184,26.284017,75.14640198,7.251847296,182.2685447,jute
0.480519481,0.38045081,0.269798184,25.13842773,83.12053888,6.386259977999999,169.33884650000005,jute
0.478494624,0.434829237,0.312491026,24.88692811,71.91711523,7.319735475,150.2498675,jute
0.448484848,0.393979483,0.28279826,25.75734909,88.36668522,6.025028997000001,189.4263485,jute
0.529761905,0.401455252,0.279799223,23.12844351,74.68322732,6.344751947000001,199.83629130000003,jute
0.387096774,0.458352448,0.259821372,24.9949957,88.95692783,7.02777956,151.4935635,jute
0.452702703,0.404834564,0.283373105,25.21622704,70.88259632,7.299304715,195.8645552,jute
0.48951049,0.390154303,0.252405096,24.39736241,79.26861738,7.014063944,164.2697011,jute
0.459627329,0.444186174,0.286219992,23.31410442,71.4509053,7.4880144039999985,164.49703730000004,jute
0.532544379,0.381946574,0.266051057,25.72668885,81.86171563,6.626503893,191.9649389,jute
0.50931677,0.330292866,0.294951554,26.96656378,78.21047693,6.239011,169.8391177,jute
0.470967742,0.425714393,0.273381255,23.70467146,74.63745355,6.742688094,181.2783964,jute
0.482954545,0.457287781,0.277894336,24.90075709,73.84186449,6.588017308,153.8990984,jute
0.468208092,0.48528521,0.272724822,23.39605743,72.60512854,7.097586415,174.78764109999997,jute
0.474576271,0.458811878,0.26268112,26.8748389,79.78725152,6.956682742999999,173.1017097,jute
0.479041916,0.40856108,0.299700198,23.1426498,74.99739774,7.380396262,151.9035477,jute
0.434285714,0.437974084,0.306279284,24.29496635,77.62976013,6.176618831,184.9800516,jute
0.444444444,0.469032958,0.254426931,24.39459498,89.89106506,6.551130445,197.1220049,jute
0.487951807,0.361131611,0.296980059,25.7629429,80.76238215,6.427726565,174.5071843,jute
0.460606061,0.38431986,0.29037817,25.4879684,84.48235878,6.740947635,168.7848886,jute
0.442307692,0.418256535,0.282462749,25.37122686,76.2403666,6.130136384,183.8270791,jute
0.491017964,0.359669769,0.294275572,26.21312799,81.70476368,6.667633355,180.1237765,jute
0.428571429,0.490080234,0.253897516,24.30748599,78.54340987,6.1868143920000005,186.2337571,jute
0.522580645,0.368227877,0.253758215,23.76554749,87.98329901,6.334837865,150.31661519999997,jute
0.406060606,0.488605197,0.268876357,24.79853023,78.53037059,7.16214284,162.2847429,jute
0.441717791,0.446558212,0.291319259,23.20683504,74.09956958,7.422318499,199.4766779,jute
0.436241611,0.362224434,0.322446439,23.66805429,70.89000744,6.768001309,184.4633281,jute
0.456140351,0.423283373,0.279493952,25.12417673,85.72530641,6.348441469,159.5718087,jute
0.452941176,0.444860064,0.276364534,23.89069041,83.46409075,6.097294061,167.72306319999996,jute
0.486338798,0.444086375,0.286599956,23.09433785,81.45139295,6.14132902,196.6587013,jute
0.418918919,0.444575716,0.256819091,24.21744605,82.85284045,7.479248124,166.13658859999995,jute
0.491803279,0.410029467,0.320562627,24.06475727,71.31342851,6.5091747889999985,153.63902119999997,jute
0.44295302,0.435772614,0.266084987,24.85441411,74.44070479999998,6.57256106,175.572958,jute
0.467836257,0.442857909,0.274114977,26.41915161,76.85691248,7.165696848,197.2101782,jute
0.478494624,0.42660274,0.306319391,24.89326318,77.01222585,7.207457207999999,196.469984,jute
0.447674419,0.431268363,0.29341661,23.25583402,82.7015932,7.124333547000001,166.2160846,jute
0.546511628,0.360050187,0.268282183,24.7634518,87.06071115,6.4635387070000005,179.1630865,jute
0.496688742,0.406059493,0.252529984,24.97042599,78.62697699,6.856833064,166.6415254,jute
0.397350993,0.469571861,0.252419549,26.12797248,80.49172597,7.132389299,150.6326874,jute
0.405228758,0.478721439,0.245379927,25.97825807,81.65769588,6.235357637999999,163.3488091,jute
0.506024096,0.369402204,0.296524955,26.2830571,73.35763537,6.704273839,186.6898282,jute
0.510204082,0.457557258,0.267198467,26.38905406,83.31240346,7.433313409,176.1516409,jute
0.428571429,0.447017871,0.307648007,25.2746335,73.7459581,6.109478059,168.0432282,jute
0.469879518,0.414060055,0.292571622,23.09499564,78.45959697,7.095413294,155.3851533,jute
0.493975904,0.437184273,0.250761759,25.79351957,81.76904006,6.352076782999999,193.2418382,jute
0.502512563,0.474732629,0.269636462,23.17403323,87.88255345,6.6587699910000016,160.6217342,jute
0.494382022,0.432405692,0.27475611,25.63215038,79.95150917,7.0518224720000005,182.2582277,jute
0.452702703,0.383719816,0.260305813,25.848795000000006,87.81661683,7.333143205,152.6194403,jute
0.458598726,0.376453133,0.285767607,26.56767277,80.90424543,6.352771037,181.2915605,jute
0.51744186,0.366148405,0.302354205,26.24532085,72.97198375,7.124050134,189.9711184,jute
0.470899471,0.449118957,0.300459509,26.91515043,73.19897535,6.998787171,177.22330480000005,jute
0.417808219,0.374875227,0.292391984,24.36972377,82.11319791,6.537914957999999,159.92109340000005,jute
0.473053892,0.395712193,0.290787441,25.71901283,79.15532398,7.171054239,187.1735424,jute
0.502994012,0.370330678,0.275036513,25.01157559,88.33130229999998,7.228268227999999,169.4168014,jute
0.556818182,0.415829129,0.255757568,25.40785911,76.44048625,7.319952206,188.6372826,jute
0.483870968,0.348564269,0.310829106,23.28081,74.27607475,6.613341342999999,153.7447398,jute
0.489010989,0.495783629,0.248091378,23.98651719,82.09053379,6.096838784,167.0576456,jute
0.538461538,0.400056342,0.255715828,24.48556447,83.20630007,6.132570522999999,192.2316221,jute
0.47826087,0.436891679,0.246631252,25.86705009,84.09985284,7.36008498,154.83908469999997,jute
0.41509434,0.497579093,0.253573183,23.5643831,79.46283115,7.321619041,185.25947,jute
0.382716049,0.474945132,0.292607319,24.2248758,74.89465426,7.175170657000001,192.4931257,jute
0.539473684,0.366515681,0.237345287,25.49386782,86.97061481,7.299076163,176.5268267,jute
0.445255474,0.40605402,0.250990757,24.97178693,79.47557931,6.842966478999998,195.7571622,jute
0.510309278,0.475768168,0.262251517,24.80624984,82.09281674,6.356295567999999,156.3616174,jute
0.451612903,0.388284353,0.30104582,23.16814977,76.66724969,6.508342839,157.1215052,jute
0.489130435,0.498937285,0.234716793,24.25133493,89.86454053,7.098227926,175.1742112,jute
0.462025316,0.385361255,0.286510751,26.58361011,78.00774772,6.310699968,154.8238864,jute
0.426751592,0.3937517,0.295244906,26.82489244,78.20392774,7.093328631,153.91998069999997,jute
0.515337423,0.354078005,0.28257855,25.49674786,81.13449097,6.691074249,169.92882340000003,jute
0.483221477,0.40554411,0.255916267,24.09874353,80.57226761,6.187746776,176.8604109,jute
0.432926829,0.48197472,0.252736273,23.18866654,86.20899734,6.491506245,176.103677,jute
0.412903226,0.452050744,0.266191981,26.24347471,78.51063754,6.855362875,183.4065252,jute
0.411392405,0.462523139,0.291264873,23.75091572,71.14782585,7.124571593,160.0889553,jute
0.387096774,0.478789955,0.260091535,26.13871511,79.1188943,6.067302109,171.4892533,jute
0.511904762,0.36062438,0.306305604,26.14576648,71.23690851,6.432051512,193.1007598,jute
0.489130435,0.413508711,0.304702817,26.91643698,73.48655995,6.253408852000001,171.4716375,jute
0.551515152,0.378021824,0.257701304,26.5232969,77.17331847,7.287318722999999,157.8548562,jute
0.502890173,0.437095587,0.266188402,23.81579631,80.94023552,7.161865733,190.312216,jute
0.483221477,0.396103169,0.241042869,26.50838667,86.84264005,6.065898282999999,152.9801697,jute
0.44375,0.466968367,0.263958533,26.63952463,70.95705996,7.311077075,199.3355744,jute
0.485207101,0.416949871,0.284482965,23.325013100000003,79.79609448,6.581693772,187.3096148,jute
0.427710843,0.428069874,0.299782885,26.47549543,73.96164569,6.732826127,180.2513601,jute
0.481927711,0.391665503,0.304628581,23.78756036,74.36794079,6.014572075,172.64426540000005,jute
0.44,0.445346232,0.297579311,25.49941707,75.99987588,6.663559451,193.71418280000003,jute
0.492227979,0.470105979,0.297311024,23.24925555,73.65346838,6.434610995,184.7674863,jute
0.434482759,0.431248755,0.231724086,26.98582182,89.05587886,7.432768147000001,193.8778713,jute
0.534482759,0.411031892,0.257177875,23.61475336,86.14290267,6.987332927000001,150.2355238,jute
0.5,0.396843848,0.279825023,23.87484465,86.79261344,6.718725189,177.5147313,jute
0.491620112,0.45245373,0.258278143,23.92887902,88.07112278,6.880204617,154.6608736,jute
0.542168675,0.38684945,0.257837383,24.81441246,81.68688879,6.86106911,190.7886386,jute
0.523255814,0.366378,0.287176072,24.44743944,82.286484,6.7693455,190.9684885,jute
0.509090909,0.353244496,0.29987273,26.57421679,73.81994896,7.26158085,159.3223075,jute
0.65942029,0.286361893,0.237013313,26.33377983,57.36469955,7.261313694,191.6549412,coffee
0.694805195,0.285897554,0.241243082,26.45288458,55.32222678,7.235070264,144.68613359999995,coffee
0.532051282,0.384972978,0.30811243,25.70822684,52.88667115,7.18915558,136.73250919999998,coffee
0.662576687,0.303304788,0.278502978,24.12832546,56.18107663,6.431899747999999,147.27578180000003,coffee
0.651685393,0.327701075,0.288529372,23.44372334,60.39523266,6.42321105,122.2103248,coffee
0.707317073,0.322073049,0.248305766,23.4123707,52.26994674,6.869720196,139.3670753,coffee
0.652694611,0.382435035,0.26874867,23.05951896,50.40609436,6.973839707000001,164.4971875,coffee
0.601351351,0.304584776,0.281602489,23.07895447,63.65861483,7.184801627000001,129.8765443,coffee
0.702380952,0.231810561,0.28891283,27.6496114,51.11044023,6.351823783,122.8392822,coffee
0.627118644,0.349851281,0.26393612,25.46743689,69.35161206,6.392048018,171.37644619999998,coffee
0.567567568,0.396759523,0.253883717,26.7350622,55.55164819,6.119892347,140.63052130000003,coffee
0.594405594,0.391886225,0.241038214,26.20811417,52.50987966,6.910823945,189.0944824,coffee
0.70212766,0.217257748,0.242540332,27.0424167,57.27927475,6.501157208,165.6872119,coffee
0.570422535,0.350259009,0.288129728,24.65090184,51.93952357,7.0275855589999985,135.1386537,coffee
0.582822086,0.409012854,0.258132793,27.35152643,55.99375012,7.13411409,148.98125249999995,coffee
0.55862069,0.381260477,0.255448889,25.17787724,62.26244581,6.6477659970000005,135.0119649,coffee
0.650406504,0.226879513,0.235066266,23.11438731,68.00096043,6.703270635,161.8944624,coffee
0.693333333,0.273120181,0.244866159,27.22783677,52.95261751,7.493191968,175.7260273,coffee
0.656626506,0.361311421,0.250493893,23.26316991,60.51600210000001,6.724688502999999,194.1755471,coffee
0.632911392,0.384455221,0.239044684,25.234661,57.53161469,6.043485685,124.2261737,coffee
0.657894737,0.309296874,0.251516824,25.59535262,57.72920846,7.101661011,195.7733251,coffee
0.628787879,0.281624095,0.245484985,25.5674832,60.49244602,7.466900682999999,190.2257843,coffee
0.701754386,0.299974273,0.266758944,25.67324193,51.29043632,6.877799264,196.2736367,coffee
0.65,0.323353857,0.256269651,24.40726724,62.65692638,6.410992833,148.6977358,coffee
0.627906977,0.376313373,0.255241147,23.69287069,66.76090123,7.393825704,144.6576424,coffee
0.64084507,0.330974149,0.221215872,24.53460016,66.99765375,7.482414225,180.5059257,coffee
0.618705036,0.324467047,0.2522773,27.13140403,52.89368299,6.081172981,192.4280381,coffee
0.685314685,0.248067532,0.219416071,27.56088634,68.49299897,6.516312148,167.43580749999995,coffee
0.656804734,0.330910646,0.282155042,23.59302313,55.27564977,6.0433309510000015,191.3980675,coffee
0.53164557,0.401328939,0.317271008,23.17714381,52.13864034,6.959404135,117.3113562,coffee
